"card_slug","card_name","issuer","rank","picking_rate_percent","monthly_saving","previous_spend","monthly_cap","rule_count","tier_count","has_external_benchmark","risk_score","priority","risk_signals","source_url","search_queries"
"naver-card-10609","이마트 신한카드","신한","44","4.050","28350","400000","30000","9","1","false","78","P0","estimated_rule | single_tier_high_cap | high_picking_without_external_benchmark | not_officially_verified","https://www.shinhancard.com/pconts/html/card/apply/credit/1236769_2207.html?EntryLoc2=4485&empSeq=502&utm_source=naver_credit&utm_medium=cpc&utm_campaign=online_mobile_emartcard","이마트 신한카드 피킹률 | 이마트 신한카드 실제 혜택 | 신한 이마트 신한카드 카드 추천"
"naver-card-1400","NH농협 국민행복카드(비씨)","NH농협","45","4.036","28250","300000","300000","5","1","false","78","P0","single_tier_high_cap | monthly_cap_outlier | high_picking_without_external_benchmark | not_officially_verified","https://card.nonghyup.com/index_cardProd.html?SERVICE_ID=IPCC2021R&NAVIGATE_TYPE=1&cd_wrs_sqno=90000319&FromSite=53","NH농협 국민행복카드(비씨) 피킹률 | NH농협 국민행복카드(비씨) 실제 혜택 | NH농협 NH농협 국민행복카드(비씨) 카드 추천"
"naver-card-10479","미미(美米)카드","NH농협","46","3.952","27667","400000","30000","1","1","false","61","P1","estimated_rule | single_tier_high_cap | top_rank_without_external_benchmark | not_officially_verified","https://card.nonghyup.com/index_cardProd.html?SERVICE_ID=IPCC2021R&NAVIGATE_TYPE=1&cd_wrs_sqno=90010543&FromSite=53","미미(美米)카드 피킹률 | 미미(美米)카드 실제 혜택 | NH농협 미미(美米)카드 카드 추천"
"naver-card-10570","LOCA Biz","롯데","47","3.929","27500","500000","30000","9","1","false","61","P1","estimated_rule | single_tier_high_cap | top_rank_without_external_benchmark | not_officially_verified","http://m.lottecard.co.kr/spa/card/booth?bId=103747&vtCdKndC=P15766-A15766&npayUseYn=Y&utm_source=sa_naver_cs&utm_medium=cpc&utm_campaign=m_card_application&utm_content=2601_biz_01&utm_term=신용카드","LOCA Biz 피킹률 | LOCA Biz 실제 혜택 | 롯데 LOCA Biz 카드 추천"
"naver-card-10569","디지로카 Link","롯데","48","3.929","27500","500000","30000","10","1","false","61","P1","estimated_rule | single_tier_high_cap | top_rank_without_external_benchmark | not_officially_verified","http://m.lottecard.co.kr/spa/card/booth?bId=103745&vtCdKndC=P15787-A15787&npayUseYn=Y&utm_source=sa_naver_cs&utm_medium=cpc&utm_campaign=m_card_application&utm_content=2601_link_01&utm_term=신용카드","디지로카 Link 피킹률 | 디지로카 Link 실제 혜택 | 롯데 디지로카 Link 카드 추천"
"naver-card-10313","zgm living카드","NH농협","49","3.690","25833","500000","30000","3","1","false","61","P1","estimated_rule | single_tier_high_cap | top_rank_without_external_benchmark | not_officially_verified","https://card.nonghyup.com/index_cardProd.html?SERVICE_ID=IPCC2021R&NAVIGATE_TYPE=1&cd_wrs_sqno=90010504&FromSite=53","zgm living카드 피킹률 | zgm living카드 실제 혜택 | NH농협 zgm living카드 카드 추천"
"naver-card-10314","zgm shopping카드","NH농협","50","3.690","25833","500000","30000","3","1","false","61","P1","estimated_rule | single_tier_high_cap | top_rank_without_external_benchmark | not_officially_verified","https://card.nonghyup.com/index_cardProd.html?SERVICE_ID=IPCC2021R&NAVIGATE_TYPE=1&cd_wrs_sqno=90010505&FromSite=53","zgm shopping카드 피킹률 | zgm shopping카드 실제 혜택 | NH농협 zgm shopping카드 카드 추천"
"naver-card-2206","NH20 해봄카드","NH농협","51","3.452","24167","300000","40000","10","4","false","28","P2","estimated_rule | not_officially_verified","https://card.nonghyup.com/index_cardProd.html?SERVICE_ID=IPCC2021R&NAVIGATE_TYPE=1&cd_wrs_sqno=90000372&FromSite=53","NH20 해봄카드 피킹률 | NH20 해봄카드 실제 혜택 | NH농협 NH20 해봄카드 카드 추천"
"naver-card-3959","아메리칸 엑스프레스 블루","삼성","52","3.343","23400","300000","300000","7","1","false","63","P1","estimated_rule | single_tier_high_cap | monthly_cap_outlier | not_officially_verified","https://www.samsungcard.com/personal/card/simple-apply/UHPPCA0225M0.jsp?code=AAP1671&alncmpC=QACDMB09&affcode=QACDMB09&BSCPN=BCTS&BSPRG=MNAVERCARD&BSCCN1=MB_%EC%8B%A0%EA%B2%80_AAP1671_%EC%95%84%EB%A9%94%EB%A6%AC%EC%B9%B8%20%EC%97%91%EC%8A%A4%ED%94%84%EB%A0%88%EC%8A%A4%20%EB%B8%94%EB%A3%A8&utm_campaign=%EC%95%84%EB%A9%94%EB%A6%AC%EC%B9%B8%20%EC%97%91%EC%8A%A4%ED%94%84%EB%A0%88%EC%8A%A4%20%EB%B8%94%EB%A3%A8&utm_medium=CSA&utm_source=%EB%84%A4%EC%9D%B4%EB%B2%84%20%EC%8B%A0%EC%9A%A9%EC%B9%B4%EB%93%9C%20%EA%B2%80%EC%83%89%20%EB%AA%A8%EB%B0%94%EC%9D%BC&utm_term={query}","아메리칸 엑스프레스 블루 피킹률 | 아메리칸 엑스프레스 블루 실제 혜택 | 삼성 아메리칸 엑스프레스 블루 카드 추천"
"naver-card-10463","삼성 iD STATION 카드 (GS칼텍스)","삼성","53","2.821","19750","400000","35000","4","1","false","43","P2","estimated_rule | single_tier_high_cap | not_officially_verified","https://www.samsungcard.com/personal/card/simple-apply/UHPPCA0225M0.jsp?code=AAP1856&alncmpC=QACDMB43&affcode=QACDMB43&BSCPN=BCTS&BSPRG=MNAVERCARD&BSCCN1=MB_%EC%8B%A0%EA%B2%80_AAP1856_%EC%82%BC%EC%84%B1%20iD%20STATION%20%EC%B9%B4%EB%93%9C%20%28GS%EC%B9%BC%ED%85%8D%EC%8A%A4%29&utm_campaign=%EC%82%BC%EC%84%B1%20iD%20STATION%20%EC%B9%B4%EB%93%9C%20%28GS%EC%B9%BC%ED%85%8D%EC%8A%A4%29&utm_medium=CSA&utm_source=%EB%84%A4%EC%9D%B4%EB%B2%84%20%EC%8B%A0%EC%9A%A9%EC%B9%B4%EB%93%9C%20%EA%B2%80%EC%83%89%20%EB%AA%A8%EB%B0%94%EC%9D%BC&utm_term={query}","삼성 iD STATION 카드 (GS칼텍스) 피킹률 | 삼성 iD STATION 카드 (GS칼텍스) 실제 혜택 | 삼성 삼성 iD STATION 카드 (GS칼텍스) 카드 추천"
"naver-card-10169","BC 바로 클리어 플러스","BC","54","2.798","19583","150000","20000","5","1","false","28","P2","estimated_rule | not_officially_verified","https://app.paybooc.co.kr/ui/appLink?landingId=P0901PG002W&cardPdctCd=101922&incnChnlDv=Mobile&affiCd=R011","BC 바로 클리어 플러스 피킹률 | BC 바로 클리어 플러스 실제 혜택 | BC BC 바로 클리어 플러스 카드 추천"
"naver-card-10268","BC 바로 K-패스 카드","BC","55","2.786","19500","300000","30000","3","1","false","43","P2","estimated_rule | single_tier_high_cap | not_officially_verified","https://web.paybooc.co.kr/web/evnt/evnt-dts?pybcUnifEvntNo=2026050013&amp;affiCd=R011","BC 바로 K-패스 카드 피킹률 | BC 바로 K-패스 카드 실제 혜택 | BC BC 바로 K-패스 카드 카드 추천"
"naver-card-1715","기업은행 일상의 기쁨카드","IBK기업은행","56","2.714","19000","500000","20000","3","1","false","28","P2","estimated_rule | not_officially_verified","https://www.ibk.co.kr/cardbiz/detailBizNew.ibk?PDLN_CD=12&PDGR_CD=11&PDTM_CD=309&PDCD=0001&ad_cd=nvmo&mz_cd=ADGROUN","기업은행 일상의 기쁨카드 피킹률 | 기업은행 일상의 기쁨카드 실제 혜택 | IBK기업은행 기업은행 일상의 기쁨카드 카드 추천"
"naver-card-10492","카드의정석2","우리","57","2.704","18927","500000","36000","10","1","false","43","P2","estimated_rule | single_tier_high_cap | not_officially_verified","https://m.wooricard.com/dcmw/yh1/crd/crd01/M1CRD101S02.do?cdPrdCd=102997&canvasser=88801075&utm_source=naver_cs&utm_medium=cpc&utm_campaign=M_%ec%b9%b4%eb%93%9c%ec%84%b9%ec%85%98&utm_content={keyword}&utm_term=%EC%B9%B4%EB%93%9C%EC%9D%98%EC%A0%95%EC%84%9D2","카드의정석2 피킹률 | 카드의정석2 실제 혜택 | 우리 카드의정석2 카드 추천"
"naver-card-10501","I-기후동행카드(신용)","IBK기업은행","58","2.690","18833","500000","20000","2","1","false","28","P2","estimated_rule | not_officially_verified","https://www.ibk.co.kr/cardbiz/detailBizNew.ibk?pageId=&PDLN_CD=12&PDGR_CD=11&PDTM_CD=338&PDCD=0015&ad_cd=nvmo&mz_cd=ADGROUN","I-기후동행카드(신용) 피킹률 | I-기후동행카드(신용) 실제 혜택 | IBK기업은행 I-기후동행카드(신용) 카드 추천"
"naver-card-10141","LOCA 365","롯데","59","2.619","18333","500000","20000","6","1","false","28","P2","estimated_rule | not_officially_verified","https://m.lottecard.co.kr/spa/card/booth?bId=74797&vtCdKndC=P14028-A14028&npayUseYn=Y&utm_source=sa_naver_cs&utm_medium=cpc&utm_campaign=m_card_application&utm_content=loca365&utm_term=%EC%8B%A0%EC%9A%A9%EC%B9%B4%EB%93%9C","LOCA 365 피킹률 | LOCA 365 실제 혜택 | 롯데 LOCA 365 카드 추천"
"naver-card-10309","LG U+ X LOCA","롯데","60","2.619","18333","300000","20000","1","1","false","28","P2","estimated_rule | not_officially_verified","http://m.lottecard.co.kr/spa/card/booth?bId=92457&vtCdKndC=P14073-A14073&npayUseYn=Y","LG U+ X LOCA 피킹률 | LG U+ X LOCA 실제 혜택 | 롯데 LG U+ X LOCA 카드 추천"
"naver-card-10579","Toss Mobile x LOCA","롯데","61","2.619","18333","300000","20000","1","1","false","28","P2","estimated_rule | not_officially_verified","http://m.lottecard.co.kr/spa/card/booth?bId=104644&vtCdKndC=P14447-A14447&npayUseYn=Y&utm_source=sa_naver_cs&utm_medium=cpc&utm_campaign=m_card_application&utm_content=2602_toss_01&utm_term=신용카드","Toss Mobile x LOCA 피킹률 | Toss Mobile x LOCA 실제 혜택 | 롯데 Toss Mobile x LOCA 카드 추천"
"naver-card-10454","K-패스엔로카","롯데","62","2.619","18333","400000","20000","10","1","false","28","P2","estimated_rule | not_officially_verified","http://m.lottecard.co.kr/spa/card/booth?bId=96492&vtCdKndC=P15644-A15644&npayUseYn=Y&utm_source=sa_naver_cs&utm_medium=cpc&utm_campaign=m_card_application&utm_content=2502_kpass_01&utm_term=신용카드","K-패스엔로카 피킹률 | K-패스엔로카 실제 혜택 | 롯데 K-패스엔로카 카드 추천"
"naver-card-10504","코웨이 X LOCA","롯데","63","2.619","18333","300000","27000","1","1","false","28","P2","estimated_rule | not_officially_verified","http://m.lottecard.co.kr/spa/card/booth?bId=101223&vtCdKndC=P14701-A14701&npayUseYn=Y&utm_source=sa_naver_cs&utm_medium=cpc&utm_campaign=m_card_application&utm_content=2506_coway_01&utm_term=신용카드","코웨이 X LOCA 피킹률 | 코웨이 X LOCA 실제 혜택 | 롯데 코웨이 X LOCA 카드 추천"
"naver-card-10502","쿠쿠 X LOCA","롯데","64","2.619","18333","300000","27000","1","1","false","28","P2","estimated_rule | not_officially_verified","http://m.lottecard.co.kr/spa/card/booth?bId=101224&vtCdKndC=P14693-A14693&npayUseYn=Y&utm_source=sa_naver_cs&utm_medium=cpc&utm_campaign=m_card_application&utm_content=2506_cuckoo_01&utm_term=신용카드","쿠쿠 X LOCA 피킹률 | 쿠쿠 X LOCA 실제 혜택 | 롯데 쿠쿠 X LOCA 카드 추천"
"naver-card-10503","SK인텔릭스 X LOCA","롯데","65","2.619","18333","300000","27000","1","1","false","28","P2","estimated_rule | not_officially_verified","http://m.lottecard.co.kr/spa/card/booth?bId=101222&vtCdKndC=P14685-A14685&npayUseYn=Y&utm_source=sa_naver_cs&utm_medium=cpc&utm_campaign=m_card_application&utm_content=2506_sk_01&utm_term=신용카드","SK인텔릭스 X LOCA 피킹률 | SK인텔릭스 X LOCA 실제 혜택 | 롯데 SK인텔릭스 X LOCA 카드 추천"
"naver-card-10516","청호나이스 X LOCA","롯데","66","2.619","18333","300000","25000","1","1","false","28","P2","estimated_rule | not_officially_verified","http://m.lottecard.co.kr/spa/card/booth?bId=101729&vtCdKndC=P15683-A15683&npayUseYn=Y&utm_source=sa_naver_cs&utm_medium=cpc&utm_campaign=m_card_application&utm_content=2507_chungho_01&utm_term=신용카드","청호나이스 X LOCA 피킹률 | 청호나이스 X LOCA 실제 혜택 | 롯데 청호나이스 X LOCA 카드 추천"
"naver-card-10488","신한카드 Point Plan(서울시다둥이행복카드)","신한","67","2.619","18333","400000","20000","5","1","false","28","P2","estimated_rule | not_officially_verified","https://www.shinhancard.com/pconts/html/card/apply/credit/1231471_2207.html?EntryLoc2=3526&empSeq=512&btnApp=L0S1H3&utm_source=naver_credit&utm_medium=cpc&utm_campaign=online_mo_discountplanplus&utm_content=card&utm_term={keyword}","신한카드 Point Plan(서울시다둥이행복카드) 피킹률 | 신한카드 Point Plan(서울시다둥이행복카드) 실제 혜택 | 신한 신한카드 Point Plan(서울시다둥이행복카드) 카드 추천"
"naver-card-10308","Triple in LOCA","롯데","68","2.619","18333","400000","30000","1","1","false","43","P2","estimated_rule | single_tier_high_cap | not_officially_verified","http://m.lottecard.co.kr/spa/card/booth?bId=92352&vtCdKndC=P14451-A14451&npayUseYn=Y&utm_source=sa_naver_cs&utm_medium=cpc&utm_campaign=m_card_application&utm_content=tripleinloca&utm_term=%EC%8B%A0%EC%9A%A9%EC%B9%B4%EB%93%9C","Triple in LOCA 피킹률 | Triple in LOCA 실제 혜택 | 롯데 Triple in LOCA 카드 추천"
"naver-card-10642","LG전자 The 구독케어 신한카드","신한","69","2.595","18167","300000","300000","1","1","false","43","P2","single_tier_high_cap | monthly_cap_outlier | not_officially_verified","https://www.shinhancard.com/pconts/html/card/apply/credit/1234346_2207.html?empSeq=505","LG전자 The 구독케어 신한카드 피킹률 | LG전자 The 구독케어 신한카드 실제 혜택 | 신한 LG전자 The 구독케어 신한카드 카드 추천"
"naver-card-10524","KT Super DC 롯데카드","롯데","70","2.583","18083","300000","23000","1","1","false","28","P2","estimated_rule | not_officially_verified","http://m.lottecard.co.kr/spa/card/booth?bId=102324&vtCdKndC=P14262-A14262&npayUseYn=Y&utm_source=sa_naver_cs&utm_medium=cpc&utm_campaign=m_card_application&utm_content=2508_superdc_01&utm_term=신용카드","KT Super DC 롯데카드 피킹률 | KT Super DC 롯데카드 실제 혜택 | 롯데 KT Super DC 롯데카드 카드 추천"
"naver-card-10625","U+ X LOCA 라이트 할부 카드","롯데","71","2.560","17917","500000","20000","3","1","false","28","P2","estimated_rule | not_officially_verified","http://m.lottecard.co.kr/spa/card/booth?bId=105558&vtCdKndC=P15762-A15762&utm_source=sa_naver_cs&utm_medium=cpc&utm_campaign=m_card_application&utm_content=2605_lglite_01&utm_term=신용카드","U+ X LOCA 라이트 할부 카드 피킹률 | U+ X LOCA 라이트 할부 카드 실제 혜택 | 롯데 U+ X LOCA 라이트 할부 카드 카드 추천"
"naver-card-10387","디지로카 Edu","롯데","72","2.436","17050","500000","30000","4","1","false","43","P2","estimated_rule | single_tier_high_cap | not_officially_verified","http://m.lottecard.co.kr/spa/card/booth?bId=94316&vtCdKndC=P15614-A15614&npayUseYn=Y&utm_source=sa_naver_cs&utm_medium=cpc&utm_campaign=m_card_application&utm_content=2407_edu_01&utm_term=신용카드","디지로카 Edu 피킹률 | 디지로카 Edu 실제 혜택 | 롯데 디지로카 Edu 카드 추천"
"naver-card-10388","디지로카 Golf","롯데","73","2.436","17050","500000","30000","4","1","false","43","P2","estimated_rule | single_tier_high_cap | not_officially_verified","http://m.lottecard.co.kr/spa/card/booth?bId=94314&vtCdKndC=P15608-A15608&npayUseYn=Y&utm_source=sa_naver_cs&utm_medium=cpc&utm_campaign=m_card_application&utm_content=2407_golf_03&utm_term=신용카드","디지로카 Golf 피킹률 | 디지로카 Golf 실제 혜택 | 롯데 디지로카 Golf 카드 추천"
"naver-card-10441","세라젬 KB국민카드","KB국민","74","2.250","15750","300000","17000","1","1","false","8","P2","not_officially_verified","https://m.kbcard.com/CRD/DVIEW/MCAMCXHIACRC0002?allianceCode=04331&mainCC=b","세라젬 KB국민카드 피킹률 | 세라젬 KB국민카드 실제 혜택 | KB국민 세라젬 KB국민카드 카드 추천"
"naver-card-10556","한화손해보험 캐롯 KB국민카드","KB국민","75","2.250","15750","300000","17000","1","1","false","8","P2","not_officially_verified","https://m.kbcard.com/CRD/DVIEW/MCAMCXHIACRC0002?allianceCode=04339&mainCC=b","한화손해보험 캐롯 KB국민카드 피킹률 | 한화손해보험 캐롯 KB국민카드 실제 혜택 | KB국민 한화손해보험 캐롯 KB국민카드 카드 추천"
"naver-card-10539","소노아임레디 KB국민카드","KB국민","76","2.250","15750","300000","17000","1","1","false","28","P2","estimated_rule | not_officially_verified","https://m.kbcard.com/CRD/DVIEW/MCAMCXHIACRC0002?allianceCode=04342&mainCC=b","소노아임레디 KB국민카드 피킹률 | 소노아임레디 KB국민카드 실제 혜택 | KB국민 소노아임레디 KB국민카드 카드 추천"
"naver-card-2337","신한카드 Deep Oil","신한","77","2.238","15667","300000","150000","4","1","false","63","P1","estimated_rule | single_tier_high_cap | monthly_cap_outlier | not_officially_verified","https://www.shinhancard.com/pconts/html/card/apply/credit/1188274_2207.html?EntryLoc2=2871&empSeq=855&btnApp=DP0A1Q3&utm_source=naver_credit&utm_medium=cpc&utm_campaign=online_mo_deepoil","신한카드 Deep Oil 피킹률 | 신한카드 Deep Oil 실제 혜택 | 신한 신한카드 Deep Oil 카드 추천"
"naver-card-10624","TELLO T 라이트 할부 카드","롯데","78","2.210","15473","400000","20000","2","1","false","28","P2","estimated_rule | not_officially_verified","https://www.lottecard.co.kr/app/LPCDADB_V100.lc?vtCdKndC=P14443-A14443","TELLO T 라이트 할부 카드 피킹률 | TELLO T 라이트 할부 카드 실제 혜택 | 롯데 TELLO T 라이트 할부 카드 카드 추천"
"naver-card-10390","디지로카 Pet","롯데","79","2.186","15300","500000","30000","4","1","false","43","P2","estimated_rule | single_tier_high_cap | not_officially_verified","http://m.lottecard.co.kr/spa/card/booth?bId=94318&vtCdKndC=P15596-A15596&npayUseYn=Y&utm_source=sa_naver_cs&utm_medium=cpc&utm_campaign=m_card_application&utm_content=2407_pet_01&utm_term=신용카드","디지로카 Pet 피킹률 | 디지로카 Pet 실제 혜택 | 롯데 디지로카 Pet 카드 추천"
"naver-card-10527","스타필드 신한카드","신한","80","2.155","15083","400000","100000","3","1","false","63","P1","estimated_rule | single_tier_high_cap | monthly_cap_outlier | not_officially_verified","https://www.shinhancard.com/pconts/html/card/apply/credit/1233072_2207.html?EntryLoc=3541&empSeq=512&utm_source=naver_credit&utm_medium=cpc&utm_campaign=online_mo_starfield&utm_content=card&utm_term={keyword}","스타필드 신한카드 피킹률 | 스타필드 신한카드 실제 혜택 | 신한 스타필드 신한카드 카드 추천"
"naver-card-10449","the Red Stripe Edition2(M포인트형)","현대","81","2.140","14983","500000","300000","3","1","false","63","P1","estimated_rule | single_tier_high_cap | monthly_cap_outlier | not_officially_verified","https://www.hyundaicard.com/cpc/cr/CPCCR0201_01.hc?cardWcd=TRMSTE2&eventCode=DMVCR","the Red Stripe Edition2(M포인트형) 피킹률 | the Red Stripe Edition2(M포인트형) 실제 혜택 | 현대 the Red Stripe Edition2(M포인트형) 카드 추천"
"naver-card-1570","신한카드 YOLOⓘ","신한","82","2.107","14750","300000","300000","1","1","false","43","P2","single_tier_high_cap | monthly_cap_outlier | not_officially_verified","https://www.shinhancard.com/pconts/html/card/apply/credit/1187924_2207.html?EntryLoc1=TM2534&EntryLoc2=2804&empSeq=503&btnApp=BJ1K3&utm_source=naver%5Fcredit&utm_medium=cpc&utm_campaign=online%5Fmobile%5Fyoloi","신한카드 YOLOⓘ 피킹률 | 신한카드 YOLOⓘ 실제 혜택 | 신한 신한카드 YOLOⓘ 카드 추천"
"naver-card-10440","BC 바로 기후동행카드","BC","83","2.060","14417","300000","15000","5","1","false","28","P2","estimated_rule | not_officially_verified","https://app.paybooc.co.kr/ui/appLink?landingId=P0901PG002W&cardPdctCd=103992&incnChnlDv=Mobile&affiCd=R011","BC 바로 기후동행카드 피킹률 | BC 바로 기후동행카드 실제 혜택 | BC BC 바로 기후동행카드 카드 추천"
